Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/11  02:00:00,289.7395454,1.958938105,0,0,24.92036353,199.3629083,10.37145757,8.180820527,2.190637043,
 01/11  03:00:00,289.3470529,1.567150484,0,0,24.92036353,199.3629083,12.02056541,7.65937299,4.361192423,
 01/11  04:00:00,289.7443554,1.958938105,0,0,24.92036353,199.3629083,14.15265551,11.96188826,2.190767253,
 01/11  05:00:00,301.5728574,1.567150484,0,0,24.92036353,199.3629083,12.71005259,10.51936866,2.190683927,
 01/11  06:00:00,351.3374455,1.958938105,0,0,49.84072707,199.3629083,20.0215581,15.65401392,4.36754418,
 01/11  07:00:00,428.6466462,29.09957203,0,0,49.84072707,199.3629083,1017.518223,1013.152604,4.365618838,
 01/11  08:00:00,518.7108524,29.09957203,0,0,149.5221812,199.3629083,1209.864266,1201.105047,8.759218099,
 01/11  09:00:00,1049.428522,29.09957203,0,0,448.5665436,448.5665436,833.08247,815.4527445,17.62972543,
 01/11  10:00:00,1012.566079,29.09957203,0,0,448.5665436,448.5665436,660.4783915,640.6175881,19.86080334,
 01/11  11:00:00,963.5603463,29.09957203,0,0,448.5665436,448.5665436,565.2746637,545.4070524,19.86761126,
 01/11  12:00:00,963.3430013,29.09957203,0,0,448.5665436,448.5665436,386.7613694,362.3860605,24.37530891,
 01/11  13:00:00,913.3630373,29.09957203,0,0,448.5665436,398.7258165,276.3746428,247.4311203,28.94352254,
 01/11  14:00:00,963.1640669,29.09957203,0,0,448.5665436,448.5665436,248.3622611,221.6872924,26.67496873,
 01/11  15:00:00,963.1288129,29.09957203,0,0,448.5665436,448.5665436,222.4361594,204.8136414,17.62251794,
 01/11  16:00:00,963.1042029,29.09957203,0,0,448.5665436,448.5665436,202.3253631,186.9106563,15.41470684,
 01/11  17:00:00,1037.650792,29.09957203,0,0,448.5665436,448.5665436,237.1693564,213.507857,23.66149935,
 01/11  18:00:00,950.4666402,29.09957203,0,0,348.8850895,398.7258165,284.7584951,270.9168722,13.84162293,
 01/11  19:00:00,751.1664281,29.09957203,0,0,249.2036353,299.0443624,356.2885988,347.5216657,8.766933164,
 01/11  20:00:00,726.7324273,29.09957203,0,0,249.2036353,299.0443624,378.5857487,369.8423374,8.743411213,
 01/11  21:00:00,577.2629102,29.09957203,0,0,149.5221812,249.2036353,443.1329058,434.3818926,8.751013166,
 01/11  22:00:00,552.8462181,29.09957203,0,0,149.5221812,249.2036353,482.2656726,477.8982826,4.367389988,
 01/11  23:00:00,349.3569508,0,0,0,49.84072707,199.3629083,2.190715993,0,2.190715993,
 01/11  24:00:00,299.9921921,0,0,0,24.92036353,199.3629083,4.360999802,0,4.360999802,
 01/12  01:00:00,287.7699953,0,0,0,24.92036353,199.3629083,2.190662925,0,2.190662925,
 01/12  02:00:00,287.7699952,0,0,0,24.92036353,199.3629083,2.190770738,0,2.190770738,
 01/12  03:00:00,287.7699953,0,0,0,24.92036353,199.3629083,2.190503982,0,2.190503982,
 01/12  04:00:00,287.7699955,0,0,0,24.92036353,199.3629083,4.361332406,0,4.361332406,
 01/12  05:00:00,299.9921931,0,0,0,24.92036353,199.3629083,2.190411423,0,2.190411423,
 01/12  06:00:00,349.7523787,0.391787621,0,0,49.84072707,199.3629083,6.791862276,2.424909831,4.366952445,
 01/12  07:00:00,428.2219222,29.09957203,0,0,49.84072707,199.3629083,958.2047061,953.8392678,4.36543831,
 01/12  08:00:00,518.0861437,29.09957203,0,0,149.5221812,199.3629083,863.3208425,854.5616248,8.759217765,
 01/12  09:00:00,1048.941294,29.09957203,0,0,448.5665436,448.5665436,527.8730742,510.2390032,17.63407097,
 01/12  10:00:00,1012.193671,29.09957203,0,0,448.5665436,448.5665436,439.2615781,419.3991674,19.86241072,
 01/12  11:00:00,963.2582477,29.09957203,0,0,448.5665436,448.5665436,387.4996289,367.6246866,19.87494227,
 01/12  12:00:00,963.2244871,29.09957203,0,0,448.5665436,448.5665436,350.316051,325.941304,24.37474691,
 01/12  13:00:00,913.3643042,29.11518267,0,0,448.5665436,398.7258165,311.8028084,282.8549862,28.94782216,
 01/12  14:00:00,963.8281815,29.80330892,0,0,448.5665436,448.5665436,242.5866489,215.9113503,26.67529864,
 01/12  15:00:00,963.2522698,29.2244202,0,0,448.5665436,448.5665436,248.3061152,230.6819134,17.62420184,
 01/12  16:00:00,963.1197858,29.09957203,0,0,448.5665436,448.5665436,237.9394386,222.5244394,15.41499921,
 01/12  17:00:00,1037.721463,29.09957203,0,0,448.5665436,448.5665436,329.1045034,304.7605736,24.34392983,
 01/12  18:00:00,950.5794623,29.09957203,0,0,348.8850895,398.7258165,414.2732028,401.1071879,13.1660149,
 01/12  19:00:00,751.2929722,29.09957203,0,0,249.2036353,299.0443624,493.6415589,482.6882735,10.95328544,
 01/12  20:00:00,726.8781271,29.09957203,0,0,249.2036353,299.0443624,520.7975443,514.2350408,6.562503489,
 01/12  21:00:00,577.4208268,29.09957203,0,0,149.5221812,249.2036353,587.6700353,578.9186464,8.75138888,
 01/12  22:00:00,552.999652,29.09957203,0,0,149.5221812,249.2036353,608.9359667,604.5684044,4.367562229,
 01/12  23:00:00,349.3569521,0,0,0,49.84072707,199.3629083,2.19080187,0,2.19080187,
 01/12  24:00:00,299.9921933,0,0,0,24.92036353,199.3629083,4.361177135,0,4.361177135,
 01/13  01:00:00,287.7699965,0,0,0,24.92036353,199.3629083,2.190755453,0,2.190755453,
 01/13  02:00:00,287.7699964,0,0,0,24.92036353,199.3629083,2.190490813,0,2.190490813,
 01/13  03:00:00,287.7699966,0,0,0,24.92036353,199.3629083,2.190601749,0,2.190601749,
 01/13  04:00:00,287.7699968,0,0,0,24.92036353,199.3629083,4.361535665,0,4.361535665,
 01/13  05:00:00,301.5671561,1.567150484,0,0,24.92036353,199.3629083,10.38090348,8.190344824,2.190558657,
 01/13  06:00:00,351.3290312,1.958938105,0,0,49.84072707,199.3629083,16.5658929,12.19871241,4.367180489,
 01/13  07:00:00,428.2209728,29.09957203,0,0,49.84072707,199.3629083,884.3998476,880.0344272,4.365420397,
 01/13  08:00:00,518.3540024,29.09957203,0,0,149.5221812,199.3629083,1047.358906,1038.599095,8.75981059,
 01/13  09:00:00,1049.112703,29.09957203,0,0,448.5665436,448.5665436,624.0800442,606.4495291,17.63051512,
 01/13  10:00:00,1012.324672,29.09957203,0,0,448.5665436,448.5665436,501.3149033,481.4531587,19.86174458,
 01/13  11:00:00,963.402737,29.09957203,0,0,448.5665436,448.5665436,465.9220283,446.0530115,19.8690168,
 01/13  12:00:00,963.3292574,29.09957203,0,0,448.5665436,448.5665436,397.5568508,373.1788134,24.37803744,
 01/13  13:00:00,913.4156722,29.09957203,0,0,448.5665436,398.7258165,334.0513284,305.10324,28.94808839,
 01/13  14:00:00,963.2223873,29.09957203,0,0,448.5665436,448.5665436,306.102367,279.4224575,26.67990948,
 01/13  15:00:00,963.1898599,29.09957203,0,0,448.5665436,448.5665436,278.0237923,260.3989987,17.62479357,
 01/13  16:00:00,963.2281074,29.09957203,0,0,448.5665436,448.5665436,317.3112083,299.695807,17.6154013,
 01/13  17:00:00,1037.918353,29.09957203,0,0,448.5665436,448.5665436,474.4678454,452.3361257,22.13171978,
 01/13  18:00:00,950.7957416,29.09957203,0,0,348.8850895,398.7258165,560.4218114,547.2531652,13.16864615,
 01/13  19:00:00,751.5078796,29.09957203,0,0,249.2036353,299.0443624,621.9866632,611.0326062,10.95405691,
 01/13  20:00:00,727.0879355,29.09957203,0,0,249.2036353,299.0443624,636.0070795,629.445368,6.56171159,
 01/13  21:00:00,577.6316678,29.09957203,0,0,149.5221812,249.2036353,691.6586897,682.9078697,8.750819996,
 01/13  22:00:00,553.2120316,29.09957203,0,0,149.5221812,249.2036353,708.7656064,704.3983038,4.367302595,
 01/13  23:00:00,349.3569538,0,0,0,49.84072707,199.3629083,4.361412821,0,4.361412821,
 01/13  24:00:00,299.9921944,0,0,0,24.92036353,199.3629083,2.190721874,0,2.190721874,
 01/14  01:00:00,237.9292706,0,0,0,24.92036353,149.5221812,2.190836629,0,2.190836629,
 01/14  02:00:00,237.9292707,0,0,0,24.92036353,149.5221812,2.190574186,0,2.190574186,
 01/14  03:00:00,239.8984783,1.958938105,0,0,24.92036353,149.5221812,13.52548683,9.163846359,4.361640471,
 01/14  04:00:00,239.5061593,1.567150484,0,0,24.92036353,149.5221812,10.89700088,8.706462326,2.190538557,
 01/14  05:00:00,252.1254232,1.958938105,0,0,24.92036353,149.5221812,15.64484729,13.45419517,2.190652121,
 01/14  06:00:00,276.1778443,1.567150484,0,0,24.92036353,149.5221812,16.32118992,11.9542154,4.366974518,
 01/14  07:00:00,431.651157,29.09957203,0,0,49.84072707,199.3629083,859.9510108,855.5854965,4.365514309,
 01/14  08:00:00,418.7638664,29.09957203,0,0,49.84072707,199.3629083,1035.900803,1029.350733,6.550070506,
 01/14  09:00:00,650.5035259,29.09957203,0,0,249.2036353,249.2036353,687.5006972,680.9385293,6.562167821,
 01/14  10:00:00,613.5891533,29.09957203,0,0,249.2036353,249.2036353,471.2800629,460.325296,10.95476685,
 01/14  11:00:00,564.6374605,29.09957203,0,0,249.2036353,249.2036353,430.6502894,419.7068163,10.94347307,
 01/14  12:00:00,564.6688428,29.09957203,0,0,249.2036353,249.2036353,476.4835117,465.5183971,10.96511458,
 01/14  13:00:00,564.6519553,29.09957203,0,0,249.2036353,249.2036353,474.7070226,463.7583754,10.94864723,
 01/14  14:00:00,564.6105558,29.09957203,0,0,249.2036353,249.2036353,444.5245798,435.7641781,8.760401691,
 01/14  15:00:00,315.5557379,29.09957203,0,0,74.7610906,174.4425447,616.7745242,608.0314529,8.743071292,
 01/14  16:00:00,315.6372338,29.09957203,0,0,74.7610906,174.4425447,720.742475,714.185654,6.556820979,
 01/14  17:00:00,390.3093524,29.09957203,0,0,74.7610906,174.4425447,890.7478745,884.188666,6.559208475,
 01/14  18:00:00,378.0908524,29.09957203,0,0,24.92036353,149.5221812,1132.097667,1127.732321,4.365345899,
 01/14  19:00:00,347.9300624,0,0,0,24.92036353,149.5221812,4.365707385,0,4.365707385,
 01/14  20:00:00,323.4856664,0,0,0,24.92036353,149.5221812,2.236092718,0,2.236092718,
 01/14  21:00:00,325.4565655,1.958938105,0,0,24.92036353,149.5221812,16.78597211,12.46366517,4.322306945,
 01/14  22:00:00,300.6225062,1.567150484,0,0,24.92036353,149.5221812,18.00634655,13.63710789,4.369238664,
 01/14  23:00:00,276.5774696,1.958938105,0,0,24.92036353,149.5221812,28.02002335,23.65842006,4.361603285,
 01/14  24:00:00,251.7393036,1.567150484,0,0,24.92036353,149.5221812,23.77779481,21.58720953,2.190585279,
 01/15  01:00:00,251.6437379,13.63063603,0,0,24.92036353,149.5221812,90.30116721,88.1116378,2.189529415,
 01/15  02:00:00,255.1701104,17.12941438,0,0,24.92036353,149.5221812,119.9846437,117.7948456,2.189798143,
 01/15  03:00:00,259.5117911,21.41176798,0,0,24.92036353,149.5221812,183.6672668,181.4774931,2.189773698,
 01/15  04:00:00,255.2239173,17.12941438,0,0,24.92036353,149.5221812,178.5245374,176.3347573,2.18978015,
 01/15  05:00:00,271.8029627,21.41176798,0,0,24.92036353,149.5221812,257.3843489,255.1947942,2.189554747,
 01/15  06:00:00,291.9539126,17.12941438,0,0,24.92036353,149.5221812,244.4211946,240.0555023,4.365692296,
 01/15  07:00:00,345.2003313,21.41176798,0,0,24.92036353,149.5221812,319.3598148,317.1700168,2.189797977,
 01/15  08:00:00,331.1280841,17.12941438,0,0,24.92036353,149.5221812,253.6538705,251.464112,2.189758496,
 01/15  09:00:00,318.2995205,21.41176798,0,0,24.92036353,149.5221812,225.0997421,222.9099617,2.189780407,
 01/15  10:00:00,277.2763661,17.12941438,0,0,24.92036353,149.5221812,147.2392939,145.0494916,2.189802297,
 01/15  11:00:00,232.6912983,21.41176798,0,0,24.92036353,149.5221812,165.8366599,163.6469897,2.189670194,
 01/15  12:00:00,228.3533929,17.12941438,0,0,24.92036353,149.5221812,112.283776,107.9201365,4.363639561,
 01/15  13:00:00,232.648304,21.41176798,0,0,24.92036353,149.5221812,122.1137922,119.9219542,2.191838014,
 01/15  14:00:00,223.636775,12.46073521,0,0,24.92036353,149.5221812,64.68740577,60.31778608,4.369619693,
 01/15  15:00:00,230.2618381,19.07742839,0,0,24.92036353,149.5221812,74.49092456,70.12720539,4.363719168,
 01/15  16:00:00,228.2965384,17.12941438,0,0,24.92036353,149.5221812,56.79444951,54.60470404,2.189745475,
 01/15  17:00:00,307.1472041,21.41176798,0,0,24.92036353,149.5221812,104.8930133,102.7033374,2.189675876,
 01/15  18:00:00,365.1605634,17.12941438,0,0,24.92036353,149.5221812,104.0940501,101.9042596,2.189790513,
 01/15  19:00:00,369.4939342,21.41176798,0,0,24.92036353,149.5221812,156.381649,154.1919606,2.189688399,
 01/15  20:00:00,340.7366258,17.12941438,0,0,24.92036353,149.5221812,126.9730209,124.7832479,2.189772992,
 01/15  21:00:00,345.0763435,21.41176798,0,0,24.92036353,149.5221812,186.6287584,184.4392107,2.189547729,
 01/15  22:00:00,316.3148424,17.12941438,0,0,24.92036353,149.5221812,152.9379734,148.5728138,4.365159548,
 01/15  23:00:00,296.2189691,21.41176798,0,0,24.92036353,149.5221812,221.9728437,219.7830525,2.189791253,
 01/15  24:00:00,267.4458726,17.12941438,0,0,24.92036353,149.5221812,175.0074216,172.8177497,2.189671916,
 01/16  01:00:00,259.5858753,21.41176798,0,0,24.92036353,149.5221812,259.3385729,257.1489207,2.189652202,
 01/16  02:00:00,255.2478381,17.12941438,0,0,24.92036353,149.5221812,201.6061712,199.4163709,2.189800239,
 01/16  03:00:00,259.6141882,21.41176798,0,0,24.92036353,149.5221812,290.1129037,287.9233886,2.189515144,
 01/16  04:00:00,255.2636756,17.12941438,0,0,24.92036353,149.5221812,218.6396641,216.4498772,2.189786897,
 01/16  05:00:00,271.8559413,21.41176798,0,0,24.92036353,149.5221812,310.721538,308.5318513,2.189686747,
 01/16  06:00:00,291.9465863,17.12941438,0,0,24.92036353,149.5221812,236.1058668,231.7404148,4.365452019,
 01/16  07:00:00,345.2094363,21.41176798,0,0,24.92036353,149.5221812,331.2431954,329.0535678,2.189627587,
 01/16  08:00:00,331.1143189,17.12941438,0,0,24.92036353,149.5221812,244.399801,242.2100248,2.189776167,
 01/16  09:00:00,318.39341,21.41176798,0,0,24.92036353,149.5221812,331.6966304,329.5068312,2.189799233,
 01/16  10:00:00,277.3373872,17.12941438,0,0,24.92036353,149.5221812,219.7213906,217.5316275,2.189763023,
 01/16  11:00:00,232.7493937,21.41176798,0,0,24.92036353,149.5221812,239.5609689,237.3713059,2.189662962,
 01/16  12:00:00,228.3979587,17.12941438,0,0,24.92036353,149.5221812,169.0556198,164.6925678,4.363051968,
 01/16  13:00:00,232.7561028,21.41176798,0,0,24.92036353,149.5221812,247.9701548,245.7786069,2.191547892,
 01/16  14:00:00,234.8923943,17.12941438,0.000267239,0,24.92036353,149.5221812,164.63206,158.0875747,6.544485326,
 01/16  15:00:00,242.4214134,21.41176798,0.000755336,0,24.92036353,149.5221812,158.1224899,155.9306372,2.191852667,
 01/16  16:00:00,228.3451275,17.12941438,0,0,24.92036353,149.5221812,114.5135714,112.3237839,2.189787539,
 01/16  17:00:00,307.2318153,21.41176798,0,0,24.92036353,149.5221812,206.3636874,204.173999,2.189688385,
 01/16  18:00:00,365.2296322,17.12941438,0,0,24.92036353,149.5221812,188.8773588,186.6875841,2.189774733,
 01/16  19:00:00,369.599466,21.41176798,0,0,24.92036353,149.5221812,285.3689176,283.1793662,2.189551454,
 01/16  20:00:00,340.810981,17.12941438,0,0,24.92036353,149.5221812,218.8821665,216.6924046,2.189761929,
 01/16  21:00:00,345.1745433,21.41176798,0,0,24.92036353,149.5221812,308.7027926,306.5130692,2.189723472,
 01/16  22:00:00,316.3796113,17.12941438,0,0,24.92036353,149.5221812,234.7186114,230.353084,4.365527383,
 01/16  23:00:00,296.2942001,21.41176798,0,0,24.92036353,149.5221812,318.7599741,316.5703095,2.189664587,
 01/16  24:00:00,267.486793,17.12941438,0,0,24.92036353,149.5221812,230.293542,228.1037289,2.189813098,
 01/17  01:00:00,309.4556594,21.41176798,0,0,24.92036353,199.3629083,305.2525428,303.0619045,2.190638262,
 01/17  02:00:00,305.1001928,17.12941438,0,0,24.92036353,199.3629083,227.1266786,222.7654171,4.361261491,
 01/17  03:00:00,309.4589662,21.41176798,0,0,24.92036353,199.3629083,310.1126803,307.9218288,2.190851544,
 01/17  04:00:00,305.1036696,17.12941438,0,0,24.92036353,199.3629083,229.5690144,227.3781926,2.190821779,
 01/17  05:00:00,321.6875743,21.41176798,0,0,24.92036353,199.3629083,320.3052557,315.9442641,4.36099159,
 01/17  06:00:00,366.6950317,17.12941438,0,0,49.84072707,199.3629083,235.505709,231.1377631,4.367945939,
 01/17  07:00:00,430.7035846,29.09957203,0,0,49.84072707,199.3629083,2730.452786,2728.259977,2.192809522,
 01/17  08:00:00,520.0305023,29.09957203,0,0,149.5221812,199.3629083,2378.193646,2367.24961,10.94403546,
 01/17  09:00:00,1050.198536,29.09957203,0,0,448.5665436,448.5665436,1491.285815,1473.653447,17.63236877,
 01/17  10:00:00,1013.197702,29.09957203,0,0,448.5665436,448.5665436,1232.45828,1212.591207,19.86707306,
 01/17  11:00:00,964.1748809,29.09957203,0,0,448.5665436,448.5665436,1128.029039,1108.153618,19.87542069,
 01/17  12:00:00,963.9881883,29.09957203,0,0,448.5665436,448.5665436,972.8206938,948.4398531,24.38084074,
 01/17  13:00:00,914.0648531,29.09957203,0,0,448.5665436,398.7258165,924.419576,895.4696198,28.94995627,
 01/17  14:00:00,963.7045634,29.09957203,0,0,448.5665436,448.5665436,759.0402527,732.3572553,26.68299744,
 01/17  15:00:00,963.6261279,29.09957203,0,0,448.5665436,448.5665436,698.1758974,680.5492044,17.62669297,
 01/17  16:00:00,963.5325843,29.09957203,0,0,448.5665436,448.5665436,616.1900455,598.5721248,17.61792066,
 01/17  17:00:00,1029.48924,29.09957203,0,0,448.5665436,448.5665436,599.2236101,577.0870658,22.13654422,
 01/17  18:00:00,950.8860813,29.09957203,0,0,348.8850895,398.7258165,681.3958692,668.22456,13.17130919,
 01/17  19:00:00,751.639872,29.09957203,0,0,249.2036353,299.0443624,810.7661565,799.8104706,10.95568587,
 01/17  20:00:00,727.1956359,29.09957203,0,0,249.2036353,299.0443624,826.3878751,817.645494,8.742381122,
 01/17  21:00:00,577.8162729,29.09957203,0,0,149.5221812,249.2036353,984.7914672,976.0408802,8.750586971,
 01/17  22:00:00,553.4273941,29.09957203,0,0,149.5221812,249.2036353,1046.123983,1041.756908,4.367074295,
 01/17  23:00:00,349.3569582,0,0,0,49.84072707,199.3629083,2.190726195,0,2.190726195,
 01/17  24:00:00,299.9921989,0,0,0,24.92036353,199.3629083,2.190847131,0,2.190847131,
 01/18  01:00:00,287.7700023,0,0,0,24.92036353,199.3629083,2.190593571,0,2.190593571,
 01/18  02:00:00,288.9515138,1.175362863,0,0,24.92036353,199.3629083,10.73890516,6.377348337,4.361556821,
 01/18  03:00:00,289.3480925,1.567150484,0,0,24.92036353,199.3629083,13.54737715,11.35679179,2.190585361,
 01/18  04:00:00,289.7452832,1.958938105,0,0,24.92036353,199.3629083,19.17484209,16.98398065,2.190861439,
 01/18  05:00:00,326.311118,13.23884841,0.000449891,0,24.92036353,199.3629083,86.08655185,81.72491177,4.36164008,
 01/18  06:00:00,390.4221744,21.41176798,0.000615668,0,49.84072707,199.3629083,161.7640117,157.3965851,4.367426639,
 01/18  07:00:00,448.7536653,29.09957203,0.000677054,0,49.84072707,199.3629083,1743.245627,1741.052842,2.192785784,
 01/18  08:00:00,522.1088415,29.09957203,0,0,149.5221812,199.3629083,3049.848856,3038.904812,10.94404404,
 01/18  09:00:00,1052.456541,29.09957203,0,0,448.5665436,448.5665436,1512.666549,1495.032622,17.63392707,
 01/18  10:00:00,1016.088366,29.09957203,0,0,448.5665436,448.5665436,1213.059389,1193.192224,19.86716485,
 01/18  11:00:00,966.8831098,29.10449313,0,0,448.5665436,448.5665436,992.8814472,973.0052258,19.87622148,
 01/18  12:00:00,966.9868318,29.59115458,0,0,448.5665436,448.5665436,967.2415178,942.8593092,24.38220861,
 01/18  13:00:00,917.3657428,30.35531275,0,0,448.5665436,398.7258165,896.1562487,867.2041055,28.95214319,
 01/18  14:00:00,967.0680246,30.79998959,0,0,448.5665436,448.5665436,828.6818206,801.9964679,26.68535268,
 01/18  15:00:00,966.4560006,30.05427536,0,0,448.5665436,448.5665436,883.1790619,865.5508767,17.62818518,
 01/18  16:00:00,965.8611688,29.12884053,0,0,448.5665436,448.5665436,909.1820101,891.5643169,17.61769325,
 01/18  17:00:00,1032.345689,29.09957203,0,0,448.5665436,448.5665436,988.2050725,966.0689936,22.13607883,
 01/18  18:00:00,954.1935508,29.09957203,0,0,348.8850895,398.7258165,1054.988404,1041.815676,13.17272818,
 01/18  19:00:00,755.721632,29.09957203,0,0,249.2036353,299.0443624,1242.105395,1231.150762,10.95463232,
 01/18  20:00:00,732.8020971,29.09957203,0,0,249.2036353,299.0443624,1369.019111,1360.275763,8.743347736,
 01/18  21:00:00,584.115139,29.09957203,0,0,149.5221812,249.2036353,1422.215222,1413.463619,8.751602871,
 01/18  22:00:00,559.8526131,29.09957203,0,0,149.5221812,249.2036353,1491.800668,1487.433103,4.367565203,
 01/18  23:00:00,349.9481872,0.587681431,0,0,49.84072707,199.3629083,2.918046558,0.727264621,2.190781937,
