Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 07/02  15:00:00,0.734754821,0.654653387,0,0,0,0,0,0,0.053870946,0.011737105,0.338603716,0.313431055,0.633064973
 07/02  16:00:00,0.8369326,0.720808354,0,0,0,0,0,0,0.057237873,0.012470672,0.37937805,0.370734005,0.695273043
 07/02  17:00:00,1.00517908,0.851000492,0,0,0,0,0,0,0.067338672,0.014671381,0.455674461,0.450382566,0.819979171
 07/02  18:00:00,1.084771937,0.977253736,0,0,0,0,0,0,0.107741892,0.023474213,0.417464301,0.488979531,0.943573943
 07/02  19:00:00,1.121494044,1.004673897,0,0,0,0,0,0,0.205382927,0.044747707,0.349528381,0.50472303,0.969909729
 07/02  20:00:00,1.3072287,0.938754353,0,0,0,0,0,0,0.370362675,0.080692591,0.316986698,0.522074736,0.902795039
 07/02  21:00:00,1.481806729,0.8481512,0,0,0,0,0,0,0.535342424,0.116637474,0.302828611,0.50988622,0.813031403
 07/02  22:00:00,1.248627252,0.70733292,0,0,0,0,0,0,0.447802163,0.097564682,0.244907228,0.44124118,0.676941236
 07/02  23:00:00,0.940369722,0.552006644,0,0,0,0,0,0,0.309757866,0.067488347,0.162581134,0.383430375,0.525596836
 07/02  24:00:00,0.635646012,0.387082482,0,0,0,0,0,0,0.161612796,0.035211311,0.104554582,0.317155323,0.365237548
 07/03  01:00:00,0.511600345,0.309359069,0,0,0,0,0,0,0.097641118,0.021273494,0.083557222,0.292016511,0.289245639
 07/03  02:00:00,0.455369304,0.29205018,0,0,0,0,0,0,0.063971736,0.013937811,0.071716944,0.288630812,0.272169949
 07/03  03:00:00,0.443816999,0.296855259,0,0,0,0,0,0,0.063971736,0.013937811,0.064227478,0.284567974,0.277254868
 07/03  04:00:00,0.442440762,0.346780324,0,0,0,0,0,0,0.063971736,0.013937811,0.073600834,0.27381838,0.32792034
 07/03  05:00:00,0.490141717,0.571088268,0,0,0,0,0,0,0.067338672,0.014671381,0.085460359,0.305559305,0.550042041
 07/03  06:00:00,0.620801577,0.988530835,0,0,0,0,0,0,0.094274166,0.020539939,0.135831743,0.353043729,0.96421399
 07/03  07:00:00,0.805169122,1.102834615,0,0,0,0,0,0,0.154878975,0.033744183,0.209298552,0.375135413,1.076996146
 07/03  08:00:00,0.747687702,1.067789698,0,0,0,0,0,0,0.117842666,0.025674914,0.269902798,0.317155323,1.045944764
 07/03  09:00:00,0.695800892,0.972679193,0,0,0,0,0,0,0.063971736,0.013937811,0.330854517,0.269924827,0.954087388
 07/03  10:00:00,0.705762305,0.864855357,0,0,0,0,0,0,0.053870946,0.011737105,0.346769243,0.276273012,0.845826304
 07/03  11:00:00,0.720146797,0.76828477,0,0,0,0,0,0,0.053870946,0.011737105,0.361069092,0.276357654,0.749249887
 07/03  12:00:00,0.70494947,0.692749706,0,0,0,0,0,0,0.053870946,0.011737105,0.350527101,0.271702319,0.674035472
 07/03  13:00:00,0.683262853,0.648784279,0,0,0,0,0,0,0.053870946,0.011737105,0.31944517,0.281097632,0.629422917
 07/03  14:00:00,0.67427717,0.605557275,0,0,0,0,0,0,0.053870946,0.011737105,0.294631346,0.296925774,0.585105707
 07/03  15:00:00,0.780511208,0.612374331,0,0,0.06245148,0.020363879,0.082815359,0.020363879,0.053870946,0.011737105,0.301544743,0.313431055,0.590785916
 07/03  16:00:00,1.007259402,0.669616211,0,0,0.156092102,0.050152619,0.206244721,0.050152619,0.057237873,0.012470672,0.34346013,0.370734005,0.6440809
 07/03  17:00:00,1.399998764,0.789745661,0,0,0.325554648,0.104616966,0.430171614,0.104616966,0.067338672,0.014671381,0.420322531,0.450382566,0.75872434
 07/03  18:00:00,1.475653032,0.898729572,0,0,0.321769558,0.103421853,0.425191411,0.103421853,0.107741892,0.023474213,0.383153985,0.488979531,0.86504978
 07/03  19:00:00,1.491346612,0.917409872,0,0,0.304226252,0.09987107,0.404097322,0.09987107,0.205382927,0.044747707,0.315283627,0.50472303,0.882645704
 07/03  20:00:00,1.637797898,0.855554794,0,0,0.273711977,0.091712591,0.365424568,0.091712591,0.370362675,0.080692591,0.282131328,0.522074736,0.81959548
 07/03  21:00:00,1.777943597,0.778035746,0,0,0.247370468,0.084373258,0.331743725,0.084373258,0.535342424,0.116637474,0.267221753,0.50988622,0.742915949
 07/03  22:00:00,1.478750273,0.651719243,0,0,0.192596483,0.065819749,0.258416232,0.065819749,0.447802163,0.097564682,0.216614016,0.44124118,0.621327559
 07/03  23:00:00,1.000276647,0.51654575,0,0,0.055691367,0.019750404,0.075441771,0.019750404,0.309757866,0.067488347,0.147046288,0.383430375,0.490135942
 07/03  24:00:00,0.629072328,0.372274911,0,0,0,0,0,0,0.161612796,0.035211311,0.097980898,0.317155323,0.350429977
 07/04  01:00:00,0.511600345,0.306637808,0,0,0,0,0,0,0.097641118,0.021273494,0.083557222,0.292016511,0.286524378
 07/04  02:00:00,0.455369304,0.289227182,0,0,0,0,0,0,0.063971736,0.013937811,0.071716944,0.288630812,0.269346952
 07/04  03:00:00,0.443816999,0.29394757,0,0,0,0,0,0,0.063971736,0.013937811,0.064227478,0.284567974,0.274347179
 07/04  04:00:00,0.442440762,0.343469823,0,0,0,0,0,0,0.063971736,0.013937811,0.073600834,0.27381838,0.324609839
 07/04  05:00:00,0.490141717,0.567018134,0,0,0,0,0,0,0.067338672,0.014671381,0.085460359,0.305559305,0.545971908
 07/04  06:00:00,0.620801577,0.983441115,0,0,0,0,0,0,0.094274166,0.020539939,0.135831743,0.353043729,0.95912427
 07/04  07:00:00,0.805169122,1.097719292,0,0,0,0,0,0,0.154878975,0.033744183,0.209298552,0.375135413,1.071880822
 07/04  08:00:00,0.747687702,1.063095889,0,0,0,0,0,0,0.117842666,0.025674914,0.269902798,0.317155323,1.041250956
 07/04  09:00:00,0.695800892,0.968234465,0,0,0,0,0,0,0.063971736,0.013937811,0.330854517,0.269924827,0.94964266
 07/04  10:00:00,0.717865565,0.860323474,0,0,0.009157462,0.002945798,0.01210326,0.002945798,0.053870946,0.011737105,0.346769243,0.276273012,0.841294421
 07/04  11:00:00,0.75465024,0.763958946,0,0,0.026382951,0.008120493,0.034503444,0.008120493,0.053870946,0.011737105,0.361069092,0.276357654,0.744924062
 07/04  12:00:00,0.879700115,0.68867146,0,0,0.133641229,0.041109416,0.174750645,0.041109416,0.053870946,0.011737105,0.350527101,0.271702319,0.669957226
 07/04  13:00:00,0.875437214,0.64586417,0,0,0.143261688,0.048912673,0.192174361,0.048912673,0.053870946,0.011737105,0.31944517,0.281097632,0.626502807
 07/04  14:00:00,0.803610714,0.603448969,0,0,0.095095137,0.034238406,0.129333543,0.034238406,0.053870946,0.011737105,0.294631346,0.296925774,0.5829974
 07/04  15:00:00,0.848784243,0.610227714,0,0,0.111530217,0.039558178,0.151088395,0.039558178,0.053870946,0.011737105,0.301544743,0.313431055,0.588639299
 07/04  16:00:00,1.000553761,0.667343962,0,0,0.14804322,0.05149586,0.19953908,0.05149586,0.057237873,0.012470672,0.34346013,0.370734005,0.641808652
 07/04  17:00:00,1.166301803,0.787261225,0,0,0.145101775,0.051372878,0.196474653,0.051372878,0.067338672,0.014671381,0.420322531,0.450382566,0.756239903
 07/04  18:00:00,1.241066926,0.896116532,0,0,0.140154519,0.050450787,0.190605305,0.050450787,0.107741892,0.023474213,0.383153985,0.488979531,0.86243674
 07/04  19:00:00,1.254907288,0.914717513,0,0,0.123283288,0.04437471,0.167657998,0.04437471,0.205382927,0.044747707,0.315283627,0.50472303,0.879953345
 07/04  20:00:00,1.399587828,0.853076269,0,0,0.093161653,0.034052845,0.127214498,0.034052845,0.370362675,0.080692591,0.282131328,0.522074736,0.817116955
 07/04  21:00:00,1.550440566,0.775738994,0,0,0.076249236,0.027991458,0.104240694,0.027991458,0.535342424,0.116637474,0.267221753,0.50988622,0.740619197
 07/04  22:00:00,1.257900769,0.649761564,0,0,0.027510364,0.010056364,0.037566728,0.010056364,0.447802163,0.097564682,0.216614016,0.44124118,0.619369881
 07/04  23:00:00,0.924834876,0.514856007,0,0,0,0,0,0,0.309757866,0.067488347,0.147046288,0.383430375,0.4884462
 07/04  24:00:00,0.629072328,0.371092997,0,0,0,0,0,0,0.161612796,0.035211311,0.097980898,0.317155323,0.349248063
 07/05  01:00:00,0.511600345,0.305771386,0,0,0,0,0,0,0.097641118,0.021273494,0.083557222,0.292016511,0.285657956
 07/05  02:00:00,0.455369304,0.288681983,0,0,0,0,0,0,0.063971736,0.013937811,0.071716944,0.288630812,0.268801753
 07/05  03:00:00,0.443816999,0.293487344,0,0,0,0,0,0,0.063971736,0.013937811,0.064227478,0.284567974,0.273886953
 07/05  04:00:00,0.442440762,0.343329962,0,0,0,0,0,0,0.063971736,0.013937811,0.073600834,0.27381838,0.324469978
 07/05  05:00:00,0.490141717,0.566391915,0,0,0,0,0,0,0.067338672,0.014671381,0.085460359,0.305559305,0.545345689
 07/05  06:00:00,0.620801577,0.981532737,0,0,0,0,0,0,0.094274166,0.020539939,0.135831743,0.353043729,0.957215892
 07/05  07:00:00,0.805169122,1.095275855,0,0,0,0,0,0,0.154878975,0.033744183,0.209298552,0.375135413,1.069437385
 07/05  08:00:00,0.747687702,1.060440367,0,0,0,0,0,0,0.117842666,0.025674914,0.269902798,0.317155323,1.038595433
 07/05  09:00:00,0.695800892,0.965510746,0,0,0,0,0,0,0.063971736,0.013937811,0.330854517,0.269924827,0.946918942
 07/05  10:00:00,0.705762305,0.858253586,0,0,0,0,0,0,0.053870946,0.011737105,0.346769243,0.276273012,0.839224533
 07/05  11:00:00,0.720146797,0.76225175,0,0,0,0,0,0,0.053870946,0.011737105,0.361069092,0.276357654,0.743216867
 07/05  12:00:00,0.70494947,0.687095343,0,0,0,0,0,0,0.053870946,0.011737105,0.350527101,0.271702319,0.668381108
 07/05  13:00:00,0.809569102,0.643686525,0,0,0.095602978,0.030703271,0.126306249,0.030703271,0.053870946,0.011737105,0.31944517,0.281097632,0.624325162
 07/05  14:00:00,0.960657786,0.600738517,0,0,0.216773671,0.069606945,0.286380615,0.069606945,0.053870946,0.011737105,0.294631346,0.296925774,0.580286949
 07/05  15:00:00,1.084351302,0.607810485,0,0,0.290878496,0.095776958,0.386655454,0.095776958,0.053870946,0.011737105,0.301544743,0.313431055,0.586222071
 07/05  16:00:00,1.224413878,0.665159311,0,0,0.317236268,0.106162929,0.423399197,0.106162929,0.057237873,0.012470672,0.34346013,0.370734005,0.639624001
 07/05  17:00:00,1.300157836,0.785349996,0,0,0.242926986,0.087403699,0.330330686,0.087403699,0.067338672,0.014671381,0.420322531,0.450382566,0.754328675
 07/05  18:00:00,1.410050182,0.893685014,0,0,0.265600321,0.09398824,0.359588561,0.09398824,0.107741892,0.023474213,0.383153985,0.488979531,0.860005221
 07/05  19:00:00,1.378909209,0.912263862,0,0,0.214489479,0.077170439,0.291659918,0.077170439,0.205382927,0.044747707,0.315283627,0.50472303,0.877499694
 07/05  20:00:00,1.463472412,0.850954648,0,0,0.139433888,0.051665194,0.191099083,0.051665194,0.370362675,0.080692591,0.282131328,0.522074736,0.814995333
 07/05  21:00:00,1.586855225,0.773800342,0,0,0.102484051,0.038171303,0.140655353,0.038171303,0.535342424,0.116637474,0.267221753,0.50988622,0.738680545
 07/05  22:00:00,1.272662914,0.648187143,0,0,0.038050074,0.0142788,0.052328874,0.0142788,0.447802163,0.097564682,0.216614016,0.44124118,0.617795459
 07/05  23:00:00,0.924834876,0.513598023,0,0,0,0,0,0,0.309757866,0.067488347,0.147046288,0.383430375,0.487188215
 07/05  24:00:00,0.629072328,0.370208767,0,0,0,0,0,0,0.161612796,0.035211311,0.097980898,0.317155323,0.348363834
 07/06  01:00:00,0.511600345,0.305113087,0,0,0,0,0,0,0.097641118,0.021273494,0.083557222,0.292016511,0.284999657
 07/06  02:00:00,0.455369304,0.287930834,0,0,0,0,0,0,0.063971736,0.013937811,0.071716944,0.288630812,0.268050604
 07/06  03:00:00,0.443816999,0.292685116,0,0,0,0,0,0,0.063971736,0.013937811,0.064227478,0.284567974,0.273084725
 07/06  04:00:00,0.442440762,0.342105456,0,0,0,0,0,0,0.063971736,0.013937811,0.073600834,0.27381838,0.323245472
 07/06  05:00:00,0.490141717,0.564623307,0,0,0,0,0,0,0.067338672,0.014671381,0.085460359,0.305559305,0.54357708
 07/06  06:00:00,0.620801577,0.978842513,0,0,0,0,0,0,0.094274166,0.020539939,0.135831743,0.353043729,0.954525668
 07/06  07:00:00,0.805169122,1.092457167,0,0,0,0,0,0,0.154878975,0.033744183,0.209298552,0.375135413,1.066618697
 07/06  08:00:00,0.747687702,1.057769732,0,0,0,0,0,0,0.117842666,0.025674914,0.269902798,0.317155323,1.035924799
 07/06  09:00:00,0.695800892,0.963379598,0,0,0,0,0,0,0.063971736,0.013937811,0.330854517,0.269924827,0.944787793
 07/06  10:00:00,0.705762305,0.856494666,0,0,0,0,0,0,0.053870946,0.011737105,0.346769243,0.276273012,0.837465612
 07/06  11:00:00,0.720146797,0.760863902,0,0,0,0,0,0,0.053870946,0.011737105,0.361069092,0.276357654,0.741829019
 07/06  12:00:00,0.70494947,0.685864836,0,0,0,0,0,0,0.053870946,0.011737105,0.350527101,0.271702319,0.667150602
 07/06  13:00:00,0.683262853,0.64268705,0,0,0,0,0,0,0.053870946,0.011737105,0.31944517,0.281097632,0.623325687
 07/06  14:00:00,0.711846791,0.599724027,0,0,0.028010365,0.009559256,0.037569621,0.009559256,0.053870946,0.011737105,0.294631346,0.296925774,0.579272459
 07/06  15:00:00,0.847721544,0.606608692,0,0,0.111640234,0.038385462,0.150025696,0.038385462,0.053870946,0.011737105,0.301544743,0.313431055,0.585020278
 07/06  16:00:00,1.006066063,0.663786364,0,0,0.151460464,0.053590918,0.205051382,0.053590918,0.057237873,0.012470672,0.34346013,0.370734005,0.638251053
 07/06  17:00:00,1.192669154,0.783393638,0,0,0.163888182,0.058953823,0.222842004,0.058953823,0.067338672,0.014671381,0.420322531,0.450382566,0.752372317
 07/06  18:00:00,1.331674704,0.891522204,0,0,0.206816872,0.074396211,0.281213083,0.074396211,0.107741892,0.023474213,0.383153985,0.488979531,0.857842412
 07/06  19:00:00,1.336907661,0.91019348,0,0,0.182864821,0.06679355,0.249658371,0.06679355,0.205382927,0.044747707,0.315283627,0.50472303,0.875429312
 07/06  20:00:00,1.460124795,0.848919817,0,0,0.137004841,0.050746625,0.187751466,0.050746625,0.370362675,0.080692591,0.282131328,0.522074736,0.812960503
 07/06  21:00:00,1.590104944,0.771937754,0,0,0.104861948,0.039043124,0.143905073,0.039043124,0.535342424,0.116637474,0.267221753,0.50988622,0.736817957
 07/06  22:00:00,1.279264336,0.646650645,0,0,0.042855809,0.016074486,0.058930296,0.016074486,0.447802163,0.097564682,0.216614016,0.44124118,0.616258961
 07/06  23:00:00,0.924834876,0.512395456,0,0,0,0,0,0,0.309757866,0.067488347,0.147046288,0.383430375,0.485985649
 07/06  24:00:00,0.629072328,0.369238335,0,0,0,0,0,0,0.161612796,0.035211311,0.097980898,0.317155323,0.347393401
 07/07  01:00:00,0.511600345,0.304186163,0,0,0,0,0,0,0.097641118,0.021273494,0.083557222,0.292016511,0.284072733
 07/07  02:00:00,0.455369304,0.287052328,0,0,0,0,0,0,0.063971736,0.013937811,0.071716944,0.288630812,0.267172097
 07/07  03:00:00,0.443816999,0.291580362,0,0,0,0,0,0,0.063971736,0.013937811,0.064227478,0.284567974,0.271979971
 07/07  04:00:00,0.442440762,0.340995587,0,0,0,0,0,0,0.063971736,0.013937811,0.073600834,0.27381838,0.322135603
 07/07  05:00:00,0.490141717,0.56304948,0,0,0,0,0,0,0.067338672,0.014671381,0.085460359,0.305559305,0.542003253
 07/07  06:00:00,0.620801577,0.976117578,0,0,0,0,0,0,0.094274166,0.020539939,0.135831743,0.353043729,0.951800733
 07/07  07:00:00,0.805169122,1.089441713,0,0,0,0,0,0,0.154878975,0.033744183,0.209298552,0.375135413,1.063603243
 07/07  08:00:00,0.747687702,1.054959302,0,0,0,0,0,0,0.117842666,0.025674914,0.269902798,0.317155323,1.033114368
 07/07  09:00:00,0.695800892,0.960846271,0,0,0,0,0,0,0.063971736,0.013937811,0.330854517,0.269924827,0.942254466
 07/07  10:00:00,0.705762305,0.85420535,0,0,0,0,0,0,0.053870946,0.011737105,0.346769243,0.276273012,0.835176297
 07/07  11:00:00,0.720146797,0.758954178,0,0,0,0,0,0,0.053870946,0.011737105,0.361069092,0.276357654,0.739919295
 07/07  12:00:00,0.70494947,0.684069153,0,0,0,0,0,0,0.053870946,0.011737105,0.350527101,0.271702319,0.665354918
 07/07  13:00:00,0.683262853,0.640887813,0,0,0,0,0,0,0.053870946,0.011737105,0.31944517,0.281097632,0.621526451
 07/07  14:00:00,0.743279273,0.598157263,0,0,0.051446756,0.017555347,0.069002103,0.017555347,0.053870946,0.011737105,0.294631346,0.296925774,0.577705694
 07/07  15:00:00,0.899260049,0.604979997,0,0,0.150354667,0.051209533,0.2015642,0.051209533,0.053870946,0.011737105,0.301544743,0.313431055,0.583391583
 07/07  16:00:00,1.081920384,0.661821893,0,0,0.209431833,0.07147387,0.280905703,0.07147387,0.057237873,0.012470672,0.34346013,0.370734005,0.636286582
 07/07  17:00:00,1.361983597,0.780984286,0,0,0.292378888,0.099777559,0.392156447,0.099777559,0.067338672,0.014671381,0.420322531,0.450382566,0.749962965
 07/07  18:00:00,1.340060566,0.889199975,0,0,0.213910108,0.075688836,0.289598945,0.075688836,0.107741892,0.023474213,0.383153985,0.488979531,0.855520183
 07/07  19:00:00,1.129046916,0.907861647,0,0,0.03073781,0.011059816,0.041797626,0.011059816,0.205382927,0.044747707,0.315283627,0.50472303,0.873097479
 07/07  20:00:00,1.27237333,0.846350279,0,0,0,0,0,0,0.370362675,0.080692591,0.282131328,0.522074736,0.810390965
 07/07  21:00:00,1.446199872,0.7695306,0,0,0,0,0,0,0.535342424,0.116637474,0.267221753,0.50988622,0.734410803
 07/07  22:00:00,1.22033404,0.644574807,0,0,0,0,0,0,0.447802163,0.097564682,0.216614016,0.44124118,0.614183123
 07/07  23:00:00,0.924834876,0.5107577,0,0,0,0,0,0,0.309757866,0.067488347,0.147046288,0.383430375,0.484347893
 07/07  24:00:00,0.629072328,0.368276256,0,0,0,0,0,0,0.161612796,0.035211311,0.097980898,0.317155323,0.346431322
 07/08  01:00:00,0.515547369,0.309832421,0,0,0,0,0,0,0.097641118,0.021273494,0.087504247,0.292016511,0.289718991
 07/08  02:00:00,0.457980542,0.291264331,0,0,0,0,0,0,0.063971736,0.013937811,0.074328183,0.288630812,0.271384101
 07/08  03:00:00,0.445182403,0.296254314,0,0,0,0,0,0,0.063971736,0.013937811,0.065592882,0.284567974,0.276653922
 07/08  04:00:00,0.445111918,0.350904985,0,0,0,0,0,0,0.063971736,0.013937811,0.076271989,0.27381838,0.332045001
 07/08  05:00:00,0.49423841,0.591939791,0,0,0,0,0,0,0.067338672,0.014671381,0.089557052,0.305559305,0.570893564
 07/08  06:00:00,0.631427089,1.042260986,0,0,0,0,0,0,0.094274166,0.020539939,0.146457255,0.353043729,1.017944141
 07/08  07:00:00,0.826330484,1.169588251,0,0,0,0,0,0,0.154878975,0.033744183,0.230459914,0.375135413,1.143749781
 07/08  08:00:00,0.780125003,1.138417628,0,0,0,0,0,0,0.117842666,0.025674914,0.302340099,0.317155323,1.116572694
 07/08  09:00:00,0.74083195,1.037344468,0,0,0,0,0,0,0.063971736,0.013937811,0.375885576,0.269924827,1.018752663
 07/08  10:00:00,0.756678535,0.919546247,0,0,0,0,0,0,0.053870946,0.011737105,0.397685472,0.276273012,0.900517194
 07/08  11:00:00,0.772635556,0.812795674,0,0,0,0,0,0,0.053870946,0.011737105,0.413557851,0.276357654,0.79376079
 07/08  12:00:00,0.769142417,0.730853932,0,0,0.012336241,0.0040462,0.016382441,0.0040462,0.053870946,0.011737105,0.398337607,0.271702319,0.712139698
 07/08  13:00:00,0.846226179,0.68125675,0,0,0.089894087,0.029481206,0.119375293,0.029481206,0.053870946,0.011737105,0.363033203,0.281097632,0.661895387
 07/08  14:00:00,0.964295476,0.634702682,0,0,0.188930833,0.061961901,0.250892734,0.061961901,0.053870946,0.011737105,0.333756918,0.296925774,0.614251113
 07/08  15:00:00,1.140445324,0.641437337,0,0,0.305970953,0.09971955,0.405690503,0.09971955,0.053870946,0.011737105,0.338603716,0.313431055,0.619848922
 07/08  16:00:00,1.322429298,0.706943542,0,0,0.365590575,0.119906123,0.485496698,0.119906123,0.057237873,0.012470672,0.37937805,0.370734005,0.681408232
 07/08  17:00:00,1.611117222,0.835535811,0,0,0.456275336,0.149662806,0.605938142,0.149662806,0.067338672,0.014671381,0.455674461,0.450382566,0.804514489
 07/08  18:00:00,1.641392961,0.960310656,0,0,0.417011316,0.139609708,0.556621024,0.139609708,0.107741892,0.023474213,0.417464301,0.488979531,0.926630864
 07/08  19:00:00,1.623097581,0.987688995,0,0,0.373926624,0.127676913,0.501603537,0.127676913,0.205382927,0.044747707,0.349528381,0.50472303,0.952924826
 07/08  20:00:00,1.712213569,0.922771471,0,0,0.299064102,0.105920767,0.404984869,0.105920767,0.370362675,0.080692591,0.316986698,0.522074736,0.886812156
 07/08  21:00:00,1.819354485,0.833572075,0,0,0.24848599,0.089061766,0.337547755,0.089061766,0.535342424,0.116637474,0.302828611,0.50988622,0.798452277
 07/08  22:00:00,1.484548405,0.694838026,0,0,0.17344392,0.062477233,0.235921153,0.062477233,0.447802163,0.097564682,0.244907228,0.44124118,0.664446342
 07/08  23:00:00,1.052454709,0.541939991,0,0,0.082058496,0.030026492,0.112084988,0.030026492,0.309757866,0.067488347,0.162581134,0.383430375,0.515530183
 07/08  24:00:00,0.642222335,0.379357952,0,0,0.004814025,0.001762298,0.006576323,0.001762298,0.161612796,0.035211311,0.104554582,0.317155323,0.357513018
 07/09  01:00:00,0.515547369,0.308724014,0,0,0,0,0,0,0.097641118,0.021273494,0.087504247,0.292016511,0.288610584
 07/09  02:00:00,0.457980542,0.290012662,0,0,0,0,0,0,0.063971736,0.013937811,0.074328183,0.288630812,0.270132432
 07/09  03:00:00,0.445182403,0.29515084,0,0,0,0,0,0,0.063971736,0.013937811,0.065592882,0.284567974,0.275550449
 07/09  04:00:00,0.445111918,0.349626754,0,0,0,0,0,0,0.063971736,0.013937811,0.076271989,0.27381838,0.330766769
 07/09  05:00:00,0.49423841,0.590248071,0,0,0,0,0,0,0.067338672,0.014671381,0.089557052,0.305559305,0.569201845
 07/09  06:00:00,0.631427089,1.039402518,0,0,0,0,0,0,0.094274166,0.020539939,0.146457255,0.353043729,1.015085673
 07/09  07:00:00,0.826330484,1.1662329,0,0,0,0,0,0,0.154878975,0.033744183,0.230459914,0.375135413,1.14039443
 07/09  08:00:00,0.780125003,1.134984397,0,0,0,0,0,0,0.117842666,0.025674914,0.302340099,0.317155323,1.113139463
 07/09  09:00:00,0.74083195,1.034186493,0,0,0,0,0,0,0.063971736,0.013937811,0.375885576,0.269924827,1.015594688
 07/09  10:00:00,0.756678535,0.916769674,0,0,0,0,0,0,0.053870946,0.011737105,0.397685472,0.276273012,0.897740621
 07/09  11:00:00,0.815241461,0.81030303,0,0,0.032242778,0.010363127,0.042605905,0.010363127,0.053870946,0.011737105,0.413557851,0.276357654,0.791268147
 07/09  12:00:00,0.936261684,0.728542821,0,0,0.138875488,0.044626219,0.183501707,0.044626219,0.053870946,0.011737105,0.398337607,0.271702319,0.709828587
 07/09  13:00:00,1.091534421,0.679082033,0,0,0.278890972,0.085792563,0.364683535,0.085792563,0.053870946,0.011737105,0.363033203,0.281097632,0.659720671
 07/09  14:00:00,1.187544091,0.632610038,0,0,0.360700931,0.113440418,0.474141349,0.113440418,0.053870946,0.011737105,0.333756918,0.296925774,0.61215847
 07/09  15:00:00,1.31961621,0.639692602,0,0,0.443526491,0.141334898,0.584861389,0.141334898,0.053870946,0.011737105,0.338603716,0.313431055,0.618104188
 07/09  16:00:00,1.4790111,0.70515178,0,0,0.485892807,0.156185693,0.6420785,0.156185693,0.057237873,0.012470672,0.37937805,0.370734005,0.679616469
 07/09  17:00:00,1.769687628,0.833477188,0,0,0.578525787,0.185982761,0.764508548,0.185982761,0.067338672,0.014671381,0.455674461,0.450382566,0.802455867
 07/09  18:00:00,1.753968662,0.95807367,0,0,0.503763366,0.165433359,0.669196725,0.165433359,0.107741892,0.023474213,0.417464301,0.488979531,0.924393878
 07/09  19:00:00,1.719262617,0.985338535,0,0,0.44768976,0.150078812,0.597768573,0.150078812,0.205382927,0.044747707,0.349528381,0.50472303,0.950574367
 07/09  20:00:00,1.795965192,0.920538953,0,0,0.362443504,0.126292989,0.488736493,0.126292989,0.370362675,0.080692591,0.316986698,0.522074736,0.884579639
 07/09  21:00:00,1.886295059,0.831579711,0,0,0.298431786,0.106056544,0.40448833,0.106056544,0.535342424,0.116637474,0.302828611,0.50988622,0.796459914
 07/09  22:00:00,1.551146338,0.693117067,0,0,0.223292328,0.079226758,0.302519086,0.079226758,0.447802163,0.097564682,0.244907228,0.44124118,0.662725383
 07/09  23:00:00,1.12775935,0.540472945,0,0,0.138311432,0.049078197,0.187389629,0.049078197,0.309757866,0.067488347,0.162581134,0.383430375,0.514063137
 07/09  24:00:00,0.706058958,0.378242286,0,0,0.051737262,0.018675685,0.070412947,0.018675685,0.161612796,0.035211311,0.104554582,0.317155323,0.356397352
 07/10  01:00:00,0.511600345,0.301622811,0,0,0,0,0,0,0.097641118,0.021273494,0.083557222,0.292016511,0.281509381
 07/10  02:00:00,0.455369304,0.284416446,0,0,0,0,0,0,0.063971736,0.013937811,0.071716944,0.288630812,0.264536216
 07/10  03:00:00,0.443816999,0.289000637,0,0,0,0,0,0,0.063971736,0.013937811,0.064227478,0.284567974,0.269400245
 07/10  04:00:00,0.442440762,0.338128091,0,0,0,0,0,0,0.063971736,0.013937811,0.073600834,0.27381838,0.319268107
 07/10  05:00:00,0.490141717,0.558586272,0,0,0,0,0,0,0.067338672,0.014671381,0.085460359,0.305559305,0.537540046
 07/10  06:00:00,0.620801577,0.968859931,0,0,0,0,0,0,0.094274166,0.020539939,0.135831743,0.353043729,0.944543086
 07/10  07:00:00,0.805169122,1.08117085,0,0,0,0,0,0,0.154878975,0.033744183,0.209298552,0.375135413,1.05533238
 07/10  08:00:00,0.747687702,1.046485255,0,0,0,0,0,0,0.117842666,0.025674914,0.269902798,0.317155323,1.024640321
 07/10  09:00:00,0.695800892,0.952646123,0,0,0,0,0,0,0.063971736,0.013937811,0.330854517,0.269924827,0.934054318
 07/10  10:00:00,0.812925994,0.846620703,0,0,0.081500486,0.025663203,0.107163689,0.025663203,0.053870946,0.011737105,0.346769243,0.276273012,0.82759165
 07/10  11:00:00,0.895640225,0.752087407,0,0,0.134168038,0.04132539,0.175493428,0.04132539,0.053870946,0.011737105,0.361069092,0.276357654,0.733052523
 07/10  12:00:00,1.04196643,0.677938977,0,0,0.25901146,0.0780055,0.33701696,0.0780055,0.053870946,0.011737105,0.350527101,0.271702319,0.659224742
 07/10  13:00:00,1.16363983,0.635264164,0,0,0.369186696,0.111190282,0.480376977,0.111190282,0.053870946,0.011737105,0.31944517,0.281097632,0.615902802
