Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 01/08  02:00:00,1.006552017,15.51740695,0,15.15743009,0,0.417333839,0.417333839,0.417333839,0.094274166,0.020539939,0.07618578,0.381106294,0.333727135
 01/08  03:00:00,0.962206286,15.73524709,0,15.40208782,0,0.42407007,0.42407007,0.42407007,0.067338672,0.014671381,0.062326493,0.37668767,0.307213888
 01/08  04:00:00,0.952579207,15.88823022,0,15.54828658,0,0.428095402,0.428095402,0.428095402,0.067338672,0.014671381,0.053976431,0.371385321,0.314363474
 01/08  05:00:00,0.957039384,16.20353312,0,15.78955359,0,0.434738275,0.434738275,0.434738275,0.067338672,0.014671381,0.065822864,0.357356191,0.389365657
 01/08  06:00:00,1.013142709,16.54388163,0,15.80493178,0,0.435161687,0.435161687,0.435161687,0.067338672,0.014671381,0.080078181,0.398780788,0.711482747
 01/08  07:00:00,1.236103852,16.9377582,0,15.58960979,0,0.429233166,0.429233166,0.429233166,0.154878975,0.033744183,0.140383543,0.460751986,1.316412871
 01/08  08:00:00,1.550505355,16.59049966,0,15.06523097,0,0.414795295,0.414795295,0.414795295,0.316491771,0.068955493,0.228567291,0.489583505,1.491547298
 01/08  09:00:00,1.468523088,14.82829604,0,13.34106348,0,0.3673233,0.3673233,0.3673233,0.303024045,0.066021219,0.30112795,0.413914574,1.458723073
 01/08  10:00:00,1.263249399,13.34646058,0,11.99184609,0,0.330174914,0.330174914,0.330174914,0.154878975,0.033744183,0.375064554,0.352274774,1.330350608
 01/08  11:00:00,1.276402432,13.80431595,0,12.60724383,0,0.347118835,0.347118835,0.347118835,0.127943439,0.027875616,0.395792849,0.360559693,1.172237591
 01/08  12:00:00,1.227421193,11.22849447,0,10.17719085,0,0.280211494,0.280211494,0.280211494,0.127943439,0.027875616,0.413608485,0.360670159,1.026461487
 01/08  13:00:00,1.175508248,9.960395055,0,9.019125899,0,0.248326162,0.248326162,0.248326162,0.127943439,0.027875616,0.39965648,0.354594551,0.916845494
 01/08  14:00:00,1.139031523,9.510315794,0,8.637124922,0,0.23780842,0.23780842,0.23780842,0.127943439,0.027875616,0.361435816,0.366856232,0.847922654
 01/08  15:00:00,1.133032046,9.258363665,0,8.448643192,0,0.232618899,0.232618899,0.232618899,0.134677344,0.029342762,0.331767743,0.387513298,0.783029443
 01/08  16:00:00,1.211838101,9.561504485,0,8.743027519,0,0.240724267,0.240724267,0.240724267,0.168346701,0.036678457,0.339922589,0.409054088,0.790302255
 01/08  17:00:00,1.484087955,9.952703676,0,9.045625593,0,0.249055785,0.249055785,0.249055785,0.282822414,0.061619798,0.389638663,0.483839294,0.873752338
 01/08  18:00:00,2.024369057,11.9517651,0,10.87299797,0,0.29936935,0.29936935,0.29936935,0.52524165,0.114436773,0.480421868,0.587787417,1.038281673
 01/08  19:00:00,2.326882171,10.60240069,0,9.359573039,0,0.25769979,0.25769979,0.25769979,0.781128612,0.170188022,0.43259402,0.638159727,1.198872669
 01/08  20:00:00,2.286939148,10.45987466,0,9.18184974,0,0.252806484,0.252806484,0.252806484,0.828265695,0.180457992,0.349590651,0.658706327,1.23265473
 01/08  21:00:00,2.134324391,10.4840719,0,9.291434239,0,0.255823705,0.255823705,0.255823705,0.713789982,0.155516632,0.310730298,0.681351773,1.145707709
 01/08  22:00:00,1.967750001,10.56594768,0,9.492316604,0,0.261354656,0.261354656,0.261354656,0.599314185,0.130575291,0.29394914,0.665444728,1.027796761
 01/08  23:00:00,1.653680929,10.94778463,0,10.0631058,0,0.277070358,0.277070358,0.277070358,0.451169115,0.098298255,0.234174068,0.575857133,0.84501511
 01/08  24:00:00,1.335928151,11.19801492,0,10.52199838,0,0.289705178,0.289705178,0.289705178,0.309757866,0.067488347,0.151455627,0.500409133,0.641549503
 01/09  01:00:00,1.009511343,11.16474545,0,10.72488891,0,0.295291421,0.295291421,0.295291421,0.161612796,0.035211311,0.086369242,0.413914574,0.411347056
 01/09  02:00:00,0.886299379,11.28577626,0,10.93324779,0,0.301028225,0.301028225,0.301028225,0.094274166,0.020539939,0.072238755,0.381106294,0.326278745
 01/09  03:00:00,0.842286076,11.47004915,0,11.14146391,0,0.306761099,0.306761099,0.306761099,0.067338672,0.014671381,0.059715255,0.37668767,0.302639859
 01/09  04:00:00,0.827633323,11.39462419,0,11.05988349,0,0.304514922,0.304514922,0.304514922,0.067338672,0.014671381,0.052611026,0.371385321,0.309160522
 01/09  05:00:00,0.823877021,11.45182597,0,11.05015512,0,0.304247068,0.304247068,0.304247068,0.067338672,0.014671381,0.063151709,0.357356191,0.377056972
 01/09  06:00:00,0.875698034,11.662735,0,10.96177617,0,0.301813705,0.301813705,0.301813705,0.067338672,0.014671381,0.075981488,0.398780788,0.673491726
 01/09  07:00:00,1.088710026,11.88142506,0,10.62222885,0,0.292464852,0.292464852,0.292464852,0.154878975,0.033744183,0.129758031,0.460751986,1.227460665
 01/09  08:00:00,1.416884128,12.39681541,0,10.98072505,0,0.30233543,0.30233543,0.30233543,0.316491771,0.068955493,0.207405929,0.489583505,1.382368973
 01/09  09:00:00,1.347244727,11.48669217,0,10.11438489,0,0.27848224,0.27848224,0.27848224,0.303024045,0.066021219,0.268690649,0.413914574,1.343797795
 01/09  10:00:00,1.134926234,10.2145808,0,8.966703715,0,0.246882807,0.246882807,0.246882807,0.154878975,0.033744183,0.330033496,0.352274774,1.223613208
 01/09  11:00:00,1.142914432,10.71358929,0,9.608263836,0,0.264547064,0.264547064,0.264547064,0.127943439,0.027875616,0.34487662,0.360559693,1.080490929
 01/09  12:00:00,1.102179343,8.509921382,0,7.534822114,0,0.207458403,0.207458403,0.207458403,0.127943439,0.027875616,0.361119726,0.360670159,0.950257132
 01/09  13:00:00,1.059961771,7.434095191,0,6.558977328,0,0.180590191,0.180590191,0.180590191,0.127943439,0.027875616,0.351845974,0.354594551,0.850694201
 01/09  14:00:00,1.030375426,7.090195235,0,6.27387388,0,0.172740356,0.172740356,0.172740356,0.127943439,0.027875616,0.317847783,0.366856232,0.791053136
 01/09  15:00:00,1.018405472,6.464653844,0,5.706471234,0,0.157117898,0.157117898,0.157117898,0.134677344,0.029342762,0.292642171,0.387513298,0.73149158
 01/09  16:00:00,1.09252694,6.522872804,0,5.755654628,0,0.158472078,0.158472078,0.158472078,0.168346701,0.036678457,0.302863616,0.409054088,0.739043466
 01/09  17:00:00,1.369965363,7.050098378,0,6.205257191,0,0.170851113,0.170851113,0.170851113,0.282822414,0.061619798,0.353720743,0.483839294,0.811515443
 01/09  18:00:00,1.888357874,8.220998368,0,7.217086445,0,0.198710096,0.198710096,0.198710096,0.52524165,0.114436773,0.445069937,0.587787417,0.96342647
 01/09  19:00:00,2.203749513,7.2796113,0,6.133574277,0,0.168877447,0.168877447,0.168877447,0.781128612,0.170188022,0.398283704,0.638159727,1.10208204
 01/09  20:00:00,2.161577039,7.040839089,0,5.872496872,0,0.161689129,0.161689129,0.161689129,0.828265695,0.180457992,0.315345897,0.658706327,1.122972032
 01/09  21:00:00,2.009151053,7.099410046,0,6.011114868,0,0.165505738,0.165505738,0.165505738,0.713789982,0.155516632,0.275874928,0.681351773,1.041365225
 01/09  22:00:00,1.83970558,7.12199387,0,6.135014176,0,0.168917092,0.168917092,0.168917092,0.599314185,0.130575291,0.258342283,0.665444728,0.941145383
 01/09  23:00:00,1.526038875,7.272273937,0,6.454787992,0,0.177721516,0.177721516,0.177721516,0.451169115,0.098298255,0.205880856,0.575857133,0.777822223
 01/09  24:00:00,1.225948099,7.726872942,0,7.09177899,0,0.195259971,0.195259971,0.195259971,0.309757866,0.067488347,0.135920782,0.500409133,0.600626915
 01/10  01:00:00,0.921255507,7.962167633,0,7.519465453,0,0.207035584,0.207035584,0.207035584,0.161612796,0.035211311,0.086369242,0.413914574,0.41419269
 01/10  02:00:00,0.800825016,8.183921609,0,7.828846572,0,0.215553862,0.215553862,0.215553862,0.094274166,0.020539939,0.072238755,0.381106294,0.328825306
 01/10  03:00:00,0.748300825,8.058732802,0,7.727949982,0,0.212775848,0.212775848,0.212775848,0.067338672,0.014671381,0.059715255,0.37668767,0.304837435
 01/10  04:00:00,0.735538024,8.05186072,0,7.715012027,0,0.212419623,0.212419623,0.212419623,0.067338672,0.014671381,0.052611026,0.371385321,0.311268522
 01/10  05:00:00,0.732484562,8.134930004,0,7.730810583,0,0.212854609,0.212854609,0.212854609,0.067338672,0.014671381,0.063151709,0.357356191,0.379505543
 01/10  06:00:00,0.791423393,8.605003685,0,7.900948451,0,0.217539064,0.217539064,0.217539064,0.067338672,0.014671381,0.075981488,0.398780788,0.676588125
 01/10  07:00:00,1.030761069,9.780813361,0,8.51754148,0,0.234515895,0.234515895,0.234515895,0.154878975,0.033744183,0.129758031,0.460751986,1.231536338
 01/10  08:00:00,1.328344766,9.185257395,0,7.765004043,0,0.213796068,0.213796068,0.213796068,0.316491771,0.068955493,0.207405929,0.489583505,1.38653196
 01/10  09:00:00,1.259682654,8.31077959,0,6.934158729,0,0.190920167,0.190920167,0.190920167,0.303024045,0.066021219,0.268690649,0.413914574,1.348111372
 01/10  10:00:00,1.057866287,7.420172383,0,6.167911342,0,0.169822859,0.169822859,0.169822859,0.154878975,0.033744183,0.330033496,0.352274774,1.227997161
 01/10  11:00:00,1.054774248,7.516435597,0,6.407040828,0,0.17640688,0.17640688,0.17640688,0.127943439,0.027875616,0.34487662,0.360559693,1.084560241
 01/10  12:00:00,1.021852462,5.596887398,0,4.617375778,0,0.127131522,0.127131522,0.127131522,0.127943439,0.027875616,0.361119726,0.360670159,0.954669485
 01/10  13:00:00,0.985430436,4.731617337,0,3.852023336,0,0.106058855,0.106058855,0.106058855,0.127943439,0.027875616,0.351845974,0.354594551,0.855170338
 01/10  14:00:00,0.956203457,4.400213072,0,3.579971939,0,0.098568387,0.098568387,0.098568387,0.127943439,0.027875616,0.317847783,0.366856232,0.794972914
 01/10  15:00:00,0.960957855,4.382741101,0,3.619992361,0,0.099670281,0.099670281,0.099670281,0.134677344,0.029342762,0.292642171,0.387513298,0.73605771
 01/10  16:00:00,1.04770954,4.899775416,0,4.127901168,0,0.113654678,0.113654678,0.113654678,0.168346701,0.036678457,0.302863616,0.409054088,0.743699537
 01/10  17:00:00,1.334777155,5.7759403,0,4.927232857,0,0.135662905,0.135662905,0.135662905,0.282822414,0.061619798,0.353720743,0.483839294,0.815381699
 01/10  18:00:00,1.876213621,7.78369027,0,6.776011121,0,0.186565844,0.186565844,0.186565844,0.52524165,0.114436773,0.445069937,0.587787417,0.967193696
 01/10  19:00:00,2.202480057,7.236416403,0,6.087468023,0,0.167607991,0.167607991,0.167607991,0.781128612,0.170188022,0.398283704,0.638159727,1.104993397
 01/10  20:00:00,2.174484324,7.514051135,0,6.341285284,0,0.174596414,0.174596414,0.174596414,0.828265695,0.180457992,0.315345897,0.658706327,1.127395664
 01/10  21:00:00,2.035858244,8.072804419,0,6.981111389,0,0.192212928,0.192212928,0.192212928,0.713789982,0.155516632,0.275874928,0.681351773,1.044763078
 01/10  22:00:00,1.870425656,8.239893196,0,7.250757392,0,0.199637168,0.199637168,0.199637168,0.599314185,0.130575291,0.258342283,0.665444728,0.943301493
 01/10  23:00:00,1.562303423,8.59052589,0,7.77190466,0,0.213986064,0.213986064,0.213986064,0.451169115,0.098298255,0.205880856,0.575857133,0.778957507
 01/10  24:00:00,1.258743984,8.918583041,0,8.282914927,0,0.228055856,0.228055856,0.228055856,0.309757866,0.067488347,0.135920782,0.500409133,0.601201076
 01/11  01:00:00,0.952185593,9.085573384,0,8.642836184,0,0.23796567,0.23796567,0.23796567,0.161612796,0.035211311,0.086369242,0.413914574,0.41422771
 01/11  02:00:00,0.828967261,9.205685388,0,8.850963809,0,0.243696107,0.243696107,0.243696107,0.094274166,0.020539939,0.072238755,0.381106294,0.328471849
 01/11  03:00:00,0.778391053,9.151430892,0,8.820817334,0,0.242866076,0.242866076,0.242866076,0.067338672,0.014671381,0.059715255,0.37668767,0.304668173
 01/11  04:00:00,0.765637488,9.144961693,0,8.808214835,0,0.242519087,0.242519087,0.242519087,0.067338672,0.014671381,0.052611026,0.371385321,0.311166686
 01/11  05:00:00,0.75970808,9.123701061,0,8.719559956,0,0.240078127,0.240078127,0.240078127,0.067338672,0.014671381,0.063151709,0.357356191,0.379527228
 01/11  06:00:00,0.813350915,9.401766364,0,8.697348945,0,0.239466585,0.239466585,0.239466585,0.067338672,0.014671381,0.075981488,0.398780788,0.67695031
 01/11  07:00:00,1.03049877,9.772549737,0,8.508014863,0,0.234253596,0.234253596,0.234253596,0.154878975,0.033744183,0.129758031,0.460751986,1.232799331
 01/11  08:00:00,1.360504198,10.35510556,0,8.933024195,0,0.245955499,0.245955499,0.245955499,0.316491771,0.068955493,0.207405929,0.489583505,1.388359968
 01/11  09:00:00,1.301315227,9.824659363,0,8.446240306,0,0.23255274,0.23255274,0.23255274,0.303024045,0.066021219,0.268690649,0.413914574,1.349909567
 01/11  10:00:00,1.107875303,9.237460197,0,7.984222663,0,0.219831876,0.219831876,0.219831876,0.154878975,0.033744183,0.330033496,0.352274774,1.228973653
 01/11  11:00:00,1.118529269,9.832258683,0,8.722602571,0,0.240161901,0.240161901,0.240161901,0.127943439,0.027875616,0.34487662,0.360559693,1.084821584
 01/11  12:00:00,1.079540996,7.691614281,0,6.71260468,0,0.184820056,0.184820056,0.184820056,0.127943439,0.027875616,0.361119726,0.360670159,0.954167466
 01/11  13:00:00,1.032514457,6.440647904,0,5.562099777,0,0.153142877,0.153142877,0.153142877,0.127943439,0.027875616,0.351845974,0.354594551,0.854124465
 01/11  14:00:00,0.987911849,5.551348923,0,4.73161049,0,0.130276779,0.130276779,0.130276779,0.127943439,0.027875616,0.317847783,0.366856232,0.794470215
 01/11  15:00:00,0.979561202,5.057527533,0,4.295659878,0,0.118273627,0.118273627,0.118273627,0.134677344,0.029342762,0.292642171,0.387513298,0.735176625
 01/11  16:00:00,1.058335053,5.284847987,0,4.513816357,0,0.124280191,0.124280191,0.124280191,0.168346701,0.036678457,0.302863616,0.409054088,0.74285692
 01/11  17:00:00,1.333018355,5.711947649,0,4.863353796,0,0.133904105,0.133904105,0.133904105,0.282822414,0.061619798,0.353720743,0.483839294,0.815268109
 01/11  18:00:00,1.854958973,7.012272287,0,6.004049156,0,0.165311195,0.165311195,0.165311195,0.52524165,0.114436773,0.445069937,0.587787417,0.967737678
 01/11  19:00:00,2.175195075,6.247069232,0,5.096486328,0,0.140323009,0.140323009,0.140323009,0.781128612,0.170188022,0.398283704,0.638159727,1.106627922
 01/11  20:00:00,2.137821463,6.183534532,0,5.009702013,0,0.137933552,0.137933552,0.137933552,0.828265695,0.180457992,0.315345897,0.658706327,1.128462333
 01/11  21:00:00,1.984257714,6.200121562,0,5.106996831,0,0.140612398,0.140612398,0.140612398,0.713789982,0.155516632,0.275874928,0.681351773,1.046194779
 01/11  22:00:00,1.822577472,6.50366743,0,5.512926843,0,0.151788985,0.151788985,0.151788985,0.599314185,0.130575291,0.258342283,0.665444728,0.944906275
 01/11  23:00:00,1.514241043,6.846631582,0,6.026294558,0,0.165923684,0.165923684,0.165923684,0.451169115,0.098298255,0.205880856,0.575857133,0.780673301
 01/11  24:00:00,1.20881615,7.106737642,0,6.469552173,0,0.178128022,0.178128022,0.178128022,0.309757866,0.067488347,0.135920782,0.500409133,0.602718432
 01/12  01:00:00,0.903527136,7.319635353,0,6.875576775,0,0.189307213,0.189307213,0.189307213,0.161612796,0.035211311,0.086369242,0.413914574,0.415549088
 01/12  02:00:00,0.7794571,7.409051333,0,7.05277076,0,0.194185946,0.194185946,0.194185946,0.094274166,0.020539939,0.072238755,0.381106294,0.330030843
 01/12  03:00:00,0.733293352,7.514568875,0,7.182883395,0,0.197768374,0.197768374,0.197768374,0.067338672,0.014671381,0.059715255,0.37668767,0.305740094
 01/12  04:00:00,0.718538056,7.435449004,0,7.097578676,0,0.195419655,0.195419655,0.195419655,0.067338672,0.014671381,0.052611026,0.371385321,0.312290156
 01/12  05:00:00,0.716262715,7.546818454,0,7.141638356,0,0.196632763,0.196632763,0.196632763,0.067338672,0.014671381,0.063151709,0.357356191,0.380566221
 01/12  06:00:00,0.771243136,7.874096145,0,7.168008037,0,0.197358807,0.197358807,0.197358807,0.067338672,0.014671381,0.075981488,0.398780788,0.678621
 01/12  07:00:00,1.000702542,8.692952194,0,7.425825493,0,0.204457368,0.204457368,0.204457368,0.154878975,0.033744183,0.129758031,0.460751986,1.235391158
 01/12  08:00:00,1.30371,8.294973631,0,6.870277322,0,0.189161302,0.189161302,0.189161302,0.316491771,0.068955493,0.207405929,0.489583505,1.390974916
 01/12  09:00:00,1.24674154,7.845304206,0,6.464141635,0,0.177979052,0.177979052,0.177979052,0.303024045,0.066021219,0.268690649,0.413914574,1.352653081
 01/12  10:00:00,1.078581438,8.176452274,0,6.920278929,0,0.19053801,0.19053801,0.19053801,0.154878975,0.033744183,0.330033496,0.352274774,1.231909465
 01/12  11:00:00,1.08877078,8.753894666,0,7.641783874,0,0.210403412,0.210403412,0.210403412,0.127943439,0.027875616,0.34487662,0.360559693,1.087276265
 01/12  12:00:00,1.078194422,7.644856836,0,6.663697567,0,0.183473483,0.183473483,0.183473483,0.127943439,0.027875616,0.361119726,0.360670159,0.956317133
 01/12  13:00:00,1.05688905,7.327234527,0,6.447377105,0,0.17751747,0.17751747,0.17751747,0.127943439,0.027875616,0.351845974,0.354594551,0.855433761
 01/12  14:00:00,1.032671267,7.177571466,0,6.357258059,0,0.175036197,0.175036197,0.175036197,0.127943439,0.027875616,0.317847783,0.366856232,0.795045188
 01/12  15:00:00,1.036694533,7.132560107,0,6.370724016,0,0.175406959,0.175406959,0.175406959,0.134677344,0.029342762,0.292642171,0.387513298,0.735145061
 01/12  16:00:00,1.109979904,7.160251235,0,6.389540618,0,0.175925041,0.175925041,0.175925041,0.168346701,0.036678457,0.302863616,0.409054088,0.742535906
 01/12  17:00:00,1.376206465,7.279872604,0,6.431931997,0,0.177092215,0.177092215,0.177092215,0.282822414,0.061619798,0.353720743,0.483839294,0.814614863
 01/12  18:00:00,1.904401842,8.807911022,0,7.799798191,0,0.214754065,0.214754065,0.214754065,0.52524165,0.114436773,0.445069937,0.587787417,0.967627377
 01/12  19:00:00,2.240433012,8.61654709,0,7.465907103,0,0.205560946,0.205560946,0.205560946,0.781128612,0.170188022,0.398283704,0.638159727,1.106685004
 01/12  20:00:00,2.203385345,8.565354977,0,7.390961022,0,0.203497435,0.203497435,0.203497435,0.828265695,0.180457992,0.315345897,0.658706327,1.12902377
 01/12  21:00:00,2.05597584,8.804998333,0,7.711775972,0,0.212330524,0.212330524,0.212330524,0.713789982,0.155516632,0.275874928,0.681351773,1.046292409
 01/12  22:00:00,1.901414805,9.366689984,0,8.376273264,0,0.230626317,0.230626317,0.230626317,0.599314185,0.130575291,0.258342283,0.665444728,0.944582409
 01/12  23:00:00,1.593892807,9.73890292,0,8.919220867,0,0.245575448,0.245575448,0.245575448,0.451169115,0.098298255,0.205880856,0.575857133,0.780018331
 01/12  24:00:00,1.297879519,10.34070721,0,9.704304916,0,0.267191391,0.267191391,0.267191391,0.309757866,0.067488347,0.135920782,0.500409133,0.601935259
 01/13  01:00:00,0.997242956,10.72200473,0,10.27930504,0,0.283023033,0.283023033,0.283023033,0.161612796,0.035211311,0.086369242,0.413914574,0.414190206
 01/13  02:00:00,0.875672711,10.90207955,0,10.54729067,0,0.290401558,0.290401558,0.290401558,0.094274166,0.020539939,0.072238755,0.381106294,0.328539149
 01/13  03:00:00,0.842902003,11.49413618,0,11.16383414,0,0.307377025,0.307377025,0.307377025,0.067338672,0.014671381,0.059715255,0.37668767,0.304356651
 01/13  04:00:00,0.837439098,11.75270564,0,11.41602608,0,0.314320697,0.314320697,0.314320697,0.067338672,0.014671381,0.052611026,0.371385321,0.311099389
 01/13  05:00:00,0.839796281,12.03207852,0,11.6283375,0,0.320166328,0.320166328,0.320166328,0.067338672,0.014671381,0.063151709,0.357356191,0.379127143
